Period,Entity,Gl Code,Gl Description,Amount
2022,Bangalore,11510241100,CLEANING SUPPLIES-HK,515316.47
2022,Bangalore,11510241012,ENTERTAINMENT-FOOD-HK,13378
2022,Bangalore,11510241011,EMP MEAL- HK,503595
2022,Bangalore,11510148011,ALLOWANCE ROOMS-FO,980563.52
2022,Bangalore,11510143805,VEHICLE HIRE CHARGES-FO,2504990.46
2022,Bangalore,11510143802,TRAVELLING EXP -FO,25550
2022,Bangalore,11510143801,LOCAL CONVEYANCE-FO,7926
2022,Bangalore,11510143697,MISCELLANEOUS EXPENSES-FO,4451.08
2022,Bangalore,11510143687,BOOKOUT EXPENSES-FO,62978
2022,Bangalore,11510143650,"NEWSPAPER,BOOKS &PERIODICAL-FO",4433
2022,Bangalore,11510143632,COMM T/AGENTS-LOCAL,7340941
2022,Bangalore,11510143631,COMM T/AGENTS-FOREIGN,1233710.37
2022,Bangalore,11510143630,RESERVATION EXPENSES-FO,1880385.03
2022,Bangalore,11510143610,PRINTING & STATIONARY-FO,382998.91
2022,Bangalore,11510143600,TELEPHONE EXPENSE-FO,11738.06
2022,Bangalore,11510143107,EQUIPMENT RENTAL FO,103300
2022,Bangalore,11510143106,MUSIC EXPENSE-FO,159053.04
2022,Bangalore,11510143103,FLOWER & DECORATION-FO,22975
2022,Bangalore,11510142205,STAFF WELFARE-FO,1967.1
2022,Bangalore,11510142105,ADMN.CHARGES PF-FO,4548
2022,Bangalore,11510142104,CO'S CONT TO EDLI-FO,4507
2022,Bangalore,11510142103,CO'S CONT TO ESI-FO,8464
2022,Bangalore,11510142102,CO'S CONT TO EPS-FO,33963
2022,Bangalore,11510142101,CO'S CONT TO EPF-FO,75119
2022,Bangalore,11510142010,NOTICE PAY-FO,-5823
2022,Bangalore,11510142008,UNIFORM ALLOWANCE-FO,11998
2022,Bangalore,11510142007,STIPEND-FO,15313
2022,Bangalore,11510142005,LEAVE ENCASHMENT-FO,4516.48
2022,Bangalore,11510142002,BONUS-FO,58046.1
2022,Bangalore,11510142001,SALARY- FO,2110731
2022,Bangalore,11510141140,UNIFORM EXPENSES- FO,20620
2022,Bangalore,11510141110,GUEST SUPPLIES-FO,94966.12
2022,Bangalore,11510141022,ENTERTAINMENT-SOFT BEV-FO,60
2022,Bangalore,11510141021,ENTERTAINMENT- FOOD- FO,57832
2022,Bangalore,11510141013,GUEST AMENITIES-FO,1396567
2022,Bangalore,11510141011,EMP MEAL- FO,197742
2022,Bangalore,11510130010,ROOM REVENUE,-191201606.9
2022,Bangalore,11240000005,RETAINED EARNINGS - IND AS 116,129651111
2022,Bangalore,11240000004,RETAINED EARNINGS - INDAS,40767329
2022,Bangalore,11240000004,RETAINED EARNINGS - INDAS,40767329
2022,Bangalore,11240000004,RETAINED EARNINGS - INDAS,40767329
2022,Bangalore,11240000004,RETAINED EARNINGS - INDAS,40767329
2022,Bangalore,11240000002,DEPOSIT-GABRIT INDAS NONCURENT,95162.96
2022,Bangalore,11240000002,DEPOSIT-GABRIT INDAS NONCURENT,95162.96
2022,Bangalore,11240000002,DEPOSIT-GABRIT INDAS NONCURENT,95162.96
2022,Bangalore,11240000002,DEPOSIT-GABRIT INDAS NONCURENT,95162.96
2022,Bangalore,11240000001,DEFERRED RENT INDAS CURRENT,97457.06
2022,Bangalore,11230001317,COMPENSATION CESS OUTWARD,-0.13
2022,Bangalore,11230001302,PROV FOR ADVANCES,-656070.66
2022,Bangalore,11230001302,PROV FOR ADVANCES,-656070.66
2022,Bangalore,11230001302,PROV FOR ADVANCES,-656070.66
2022,Bangalore,11230001302,PROV FOR ADVANCES,-656070.66
2022,Bangalore,11230001203,GST CONTROL OUTPUT A/C,-1776032.77
2022,Bangalore,11230001203,GST CONTROL OUTPUT A/C,-1776032.77
2022,Bangalore,11230001203,GST CONTROL OUTPUT A/C,-1776032.77
2022,Bangalore,11230001203,GST CONTROL OUTPUT A/C,-1776032.77
2022,Bangalore,11230001200,PROV FOR DOUBTFUL DEBT RESERVE,-16035753.81
2022,Bangalore,11230001200,PROV FOR DOUBTFUL DEBT RESERVE,-16035753.81
2022,Bangalore,11230001200,PROV FOR DOUBTFUL DEBT RESERVE,-16035753.81
2022,Bangalore,11230001200,PROV FOR DOUBTFUL DEBT RESERVE,-16035753.81
2022,Bangalore,11230001108,ACCUM. DEPRICIATION P&M,-76167643
2022,Bangalore,11230001107,ACCUM. DEPRICIATION COMPUTER,-8824653
2022,Bangalore,11230001106,ACCUM. DEPRICIATION OFFICE EQU,-7033906
2022,Bangalore,11230001105,ACCUM. DEPRICIATION VEHICLE,-404110
2022,Bangalore,11230001104,ACCUM. DEPRICIATION FURNITURE&,-13480854
2022,Bangalore,11230001103,ACCUM. DEPRICIATION LEASEHOLD,-30954709
2022,Bangalore,11230001102,ACCUM. DEPRICIATION INTANGIBLE,-4767944
2022,Bangalore,11230001101,ACCUM. DEPRICIATION ROU,-87680925
2022,Bangalore,11230001100,RESERVE FOR DEPRECIATION,-0.09
2022,Bangalore,11230000900,PROVISION FOR LTA,-27124.67
2022,Bangalore,11230000700,OUTSTANDING LIABILITIES,-168936669
2022,Bangalore,11230000656,BONUS PAYABLE 2022-23,-1600311.27
2022,Bangalore,11230000655,BONUS PAYABLE 2021-22,-61385.48
2022,Bangalore,11230000654,BONUS PAYABLE 2020-21,-5721
2022,Bangalore,11230000653,BONUS PAYABLE 2019-20,-3940
2022,Bangalore,11230000652,Bonus Paybale 2018-19,-308873
2022,Bangalore,11230000651,GRATUITY RESERVE A/C,-4217865.23
2022,Bangalore,11230000600,BONUS PAYABLE,0.37
2022,Bangalore,11230000520,STIPEND PAYABLE,-21447
2022,Bangalore,11230000510,UNPAID SALARY PAYABLE,-493097
2022,Bangalore,11230000500,SALARY PAYABLE,-382872.59
2022,Bangalore,11230000401,KITTYKO CARD RECHARGE,-334710.87
2022,Bangalore,11230000200,Bonus Payable 2017-18,-770181.98
2022,Bangalore,11221332505,SECURITY DEPOSIT BANQUET,-1000000
2022,Bangalore,11221332504,SECURITY DEPOSIT GARBAGE,-53000
2022,Bangalore,11221332503,SECURITY DEPOSIT GEBRIT,-4410127
2022,Bangalore,11221332502,SEC. A RASHMI BAI,-40000
2022,Bangalore,11221332501,SEC. V ARAVIND,-40000
2022,Bangalore,11221332300,SEC. DEP. S R B ENTPR.,-10000
2022,Bangalore,11221332200,SECURITY DEP FROM CONTRACTORS,-161234.95
2022,Bangalore,11221332107,SEC. DEP. VINTAGE FOODS,-75000
2022,Bangalore,11221332106,S/D KALPAKA COLD STORAGE,-24000
2022,Bangalore,11221332105,S/D VARALAKSHMI DAIRY FARM,-25000
2022,Bangalore,11221332103,SEC. DEP. T MUSTAFA,-14000
2022,Bangalore,11221332100,SEC DEP. R D J SEA FOODS,-1000
2022,Bangalore,11221332000,SEC DEP R K TRADERS,-4000
2022,Bangalore,11221331900,SEC. DEP. PUROHIT CHIPS,-5000
2022,Bangalore,11221331700,SEC DEP. PELICAN (INDIA),-3625
2022,Bangalore,11221331400,SEC DEP. DUTCH FOOD HOUSE,-3000
2022,Bangalore,11221331100,SEC. DEP. JAIN GRUHA UDYOG -2,-5000
2022,Bangalore,11221330800,SEC DEP. PREMIER DAIRY,-8360
2022,Bangalore,11221330700,SEC. DEP. N G KISHORE,-18550
2022,Bangalore,11221330600,SEC. DEP. JAIN GRUHA UDYOG -1,-1000
2022,Bangalore,11221330000,SECURITY DEPOSIT LICENCEES,-147120
2022,Bangalore,11221201400,PROFESSIONAL TAX PAYABLE,-32200
2022,Bangalore,11221201111,TO LEASE LIABILITY - IND AS 11,-245052019
2022,Bangalore,11221201109,IND AS 116,322174120
2022,Bangalore,11221200830,CGST OUTWARD ADVANC A/C,1292836.8
2022,Bangalore,11221200829,SGST OUTWARD ADVANCE A/C,1292836.8
2022,Bangalore,11221200822,SGST OUTWARD A/C - 14%,0.01
2022,Bangalore,11221200821,SGST OUTWARD A/C - 9%,-0.02
2022,Bangalore,11221200820,SGST OUTWARD A/C - 6%,0.35
2022,Bangalore,11221200819,SGST OUTWARD A/C - 2.5%,0.46
2022,Bangalore,11221200818,CGST OUTWARD A/C - 14%,-0.01
2022,Bangalore,11221200817,CGST OUTWARD A/C - 9%,-0.08
2022,Bangalore,11221200816,CGST OUTWARD A/C - 6%,-0.16
2022,Bangalore,11221200815,CGST OUTWARD A/C - 2.5%,0.46
2022,Bangalore,11221200700,TDS PAYABLE OTHERS,-60280
2022,Bangalore,11221200620,TAX COLLECTION AT SOURCE,0.64
2022,Bangalore,11221200610,TDS PAYABLE COMMISSION,-114343.66
2022,Bangalore,11221200600,TDS PAYABLE RENT,-10034180
2022,Bangalore,11221200500,TDS PAYABLE PROFESSIONAL,-149080
2022,Bangalore,11221200400,TDS PAYABLE CONTRACTORS,-94130.4
2022,Bangalore,11221200300,TDS PAYABLE SALARIES,-137971
2022,Bangalore,11221200201,ESI CONTRACTORS PAYABLE,-0.29
2022,Bangalore,11221200200,ESI PAYABLE (SALARY),-66290
2022,Bangalore,11221200101,PF CONTRACTORS PAYABLE,-11610
2022,Bangalore,11221200100,PF PAYABLE (SALARY),-745709
2022,Bangalore,11221100800,LABOUR WELFARE FUND,-4460.38
2022,Bangalore,11221100501,PROVISION FOR EXPENSES,1
2022,Bangalore,11221100500,RES. FOR LEAVE ENCASHMENT-PROV,-981727.71
2022,Bangalore,11221100001,SUNDRY CREDITORS TRADE,-31884345.49
2022,Bangalore,11211000100,DEFERED REVENUE EXPENDITURE,-4883333.56
2022,Bangalore,11211000000,PROFIT & LOSS ACCOUNT,154775550.5
2022,Bangalore,11211000000,PROFIT & LOSS ACCOUNT,-1265620240
2022,Bangalore,11210000000,RESERVE AND SURPLUS,-41583931.8
2022,Bangalore,11125000000,PREPAID LEASERENT INDAS NONCUR,-0.34
2022,Bangalore,11124300400,DEPOSIT KKFH INDAS NONCURRENT,-106859380.3
2022,Bangalore,11124300304,TDS RECOVERABLE F.Y 2021-22,4942225.09
2022,Bangalore,11124300303,TDS RECOVERABLE F.Y 2020-21,4824014.99
2022,Bangalore,11124300302,TDS ROOM RECOVERABLE 2018-19,14753285.21
2022,Bangalore,11124300301,TDS ROOM RECOVERABLE 2017-18,9419924.56
2022,Bangalore,11124300300,TDS RECOVERABLE F.Y 2019-20,13002867.61
2022,Bangalore,11124300229,TDS ROOM RECOVERABLE 2016-17,8612403.37
2022,Bangalore,11124300228,TDS ROOMS RECOVERABLE 2015-16,32412
2022,Bangalore,11124300227,TCS RECOVERABLE-LIQ 2014-15,3374
2022,Bangalore,11124300226,TDS RECOVERABLE OTH 2014-15,629262.71
2022,Bangalore,11124300225,TDS ROOMS RECOVERABLE 2014-15,616422.97
2022,Bangalore,11124300223,TDS RECOVERABLE OTH 2013-14,1800.25
2022,Bangalore,11124300222,TDS ROOMS RECOVERABLE 2013-14,113997.57
2022,Bangalore,11124300220,TDS RECOVERABLE OTH 2012-13,87311.53
2022,Bangalore,11124300219,TDS ROOMS RECOVERABLE 2012-13,33394.07
2022,Bangalore,11124300216,TDS ROOMS RECOVERABLE 2011-12,407356.33
2022,Bangalore,11124300200,TCS INPUT - LIQUOR & OTHERS,1770716.18
2022,Bangalore,11124300100,TDS ROOMS RECOVERABLE,1916
2022,Bangalore,11124201202,SEC DEP WITH METROPOLITON COUR,12000
2022,Bangalore,11124201201,SECURITY DEPOIST KKFH LTD,179746195
2022,Bangalore,11124201200,SECURITY DEPOSIT OTHERS,644752
2022,Bangalore,11124201000,SECURITY DEP. COMMERCIAL TAX,110000
2022,Bangalore,11124200900,SECURITY DEP. K P SER. STATION,7500
2022,Bangalore,11124200700,SECURITY DEPOSIT GAS CYLIN,190210
2022,Bangalore,11124200301,SEC.DEP.HYDERABAD OFFICE,68000
2022,Bangalore,11124200300,SECURITY DEPOSIT RENT,1043500
2022,Bangalore,11124200201,SEC. DEP. BANGALORE DAIRY,300000
2022,Bangalore,11124200200,SECURITY DEPOSIT WATER (BWSSB),10000
2022,Bangalore,11124200100,SECURITY DEPOSIT ELEC(KEB),6011900
2022,Bangalore,11124200000,SECURITY DEPOSIT,140000
2022,Bangalore,11124100949,THE LALIT MANGAR,99628
2022,Bangalore,11124100946,KOLKOTA CONTROL A/C,0
2022,Bangalore,11124100945,JAIPUR CONTROL A/C,-2176992.84
2022,Bangalore,11124100944,BEKAL OPERATION CONTROL A/C,155704103.4
2022,Bangalore,11124100936,KHAJORAHO CONTROL,1197022
2022,Bangalore,11124100935,UDAIPUR CONTROL,-872829.15
2022,Bangalore,11124100934,SRINAGAR CONTROL,3587387.77
2022,Bangalore,11124100933,DELHI CONTROL,-71219009.06
2022,Bangalore,11124100932,GOA CONTROL,-20594684.9
2022,Bangalore,11124100931,BOMBAY CONTROL,-112851837.1
2022,Bangalore,11124100930,CORPORATE CONTROL A\C,1220387125
2022,Bangalore,11124100701,ACCRUED INTEREST J&K BANK,69760
2022,Bangalore,11124100501,PREPAID RENT –LONG TERM,-1
2022,Bangalore,11124100500,PREPAID EXPENSES,2463774.73
2022,Bangalore,11124100200,STAFF IMPREST,164819
2022,Bangalore,11124100100,STAFF LOAN ADVANCES,45004.23
2022,Bangalore,11124100000,AMOUNT RECOVERABLE OTEHRS.,656070.66
2022,Bangalore,11124000001,LEASE EQUALISATION RESERVE,-0.32
2022,Bangalore,11123320000,FIXED DEPOSIT  IN J & K BANK,1611964
2022,Bangalore,11123310504,YES BANK A/C  013681400003218,847728.44
2022,Bangalore,11123310502,YES BANK-A/C#002281400000670,-223930.04
2022,Bangalore,11123200000,CHEQUES IN HAND,0
2022,Bangalore,11123101100,TIPS CONTROL A/C,-680377.17
2022,Bangalore,11123101000,PAID OUT CONTROL A/C,1542.8
2022,Bangalore,11123100600,LKP CONTRA A/C,26831.5
2022,Bangalore,11123100000,CASH IN HAND,751050.61
2022,Bangalore,11122000377,ADDITIONAL CESS INWARD,-0.46
2022,Bangalore,11122000376,GST INPUT RECOVERABLE ACCOUNT,150915
2022,Bangalore,11122000375,GST CONTROL INPUT A/C,9842397.9
2022,Bangalore,11122000357,IGST INWARD A/C - 18%,-0.49
2022,Bangalore,11122000356,IGST INWARD A/C - 12%,-0.46
2022,Bangalore,11122000355,IGST INWARD A/C - 5%,-0.45
2022,Bangalore,11122000354,SGST INWARD A/C - 14%,-0.04
2022,Bangalore,11122000353,SGST INWARD A/C - 9%,0.32
2022,Bangalore,11122000352,SGST INWARD A/C - 6%,0.02
2022,Bangalore,11122000351,SGST INWARD A/C - 2.5%,0.11
2022,Bangalore,11122000350,CGST INWARD A/C - 14%,-0.04
2022,Bangalore,11122000349,CGST INWARD A/C - 9%,0.32
2022,Bangalore,11122000348,CGST INWARD A/C - 6%,0.02
2022,Bangalore,11122000341,CGST INWARDS A/C - 2.5%,0.11
2022,Bangalore,11122000300,Notice Pay Recoverable – Asset,2778971
2022,Bangalore,11122000200,GUEST LEDGER,7972828.35
2022,Bangalore,11122000101,CITY LEDGER CONTRA ACCOUNT,193123.34
2022,Bangalore,11122000000,SUNDRY DEBTORS,49111068.53
2022,Bangalore,11121002600,INVENTORY - KITCHENWARE,861081.48
2022,Bangalore,11121002200,INVENTORY - GLASSWARE & HOLLOW,1079198.08
2022,Bangalore,11121002000,INVENTORY - CUTLERIES,1017676.46
2022,Bangalore,11121001900,INVENTORY - STATIONERY,600226.55
2022,Bangalore,11121001800,INVENTORY - ENGINEERING,1267572.44
2022,Bangalore,11121001713,INVENTORY - AUM SHOP,1301286.27
2022,Bangalore,11121001603,INVENTORY - PACKING MATERIALS,154732.52
2022,Bangalore,11121001500,INVENTORY - CONSUMABLES,1156768.94
2022,Bangalore,11121001400,INVENTORY - FURNISHING/DRAPE,-0.35
2022,Bangalore,11121001300,INVENTORY - LAUNDRY,111639.6
2022,Bangalore,11121001200,INVENTORY - UNIFORM,168039.85
2022,Bangalore,11121001100,INVENTORY - LINEN F&B,36999.6
2022,Bangalore,11121001000,INVENTORY - LINEN ROOMS,110370
2022,Bangalore,11121000900,INVENTORY - GUEST SUPPLIES,261934.63
2022,Bangalore,11121000800,INVENTORY - HOUSEKEEPING,604660.13
2022,Bangalore,11121000700,INVENTORY - TOBACCO,104390.86
2022,Bangalore,11121000600,BEV PURCHASE LIQUOR-IMPORTED,204217.2
2022,Bangalore,11121000500,INVENTORY - LIQUOR,12660494.12
2022,Bangalore,11121000300,INVENTORY - SOFT DRINKS,332099.01
2022,Bangalore,11121000100,INVENTORY - FOOD,2179184.99
2022,Bangalore,11114000200,P&M X-RAY BAGAGE MACHINE,2104143
2022,Bangalore,11114000100,CAPITAL WORK IN PROGRESS,525067.68
2022,Bangalore,11114000000,ASSETS (MINOR LESS THAN 5000),-0.14
2022,Bangalore,11113001300,INTANGIBLE ASSET,4955025.24
2022,Bangalore,11113001200,P&M TELEPHONE EXCHANGE,5194837.68
2022,Bangalore,11113001000,P&M BEAUTY PARLOUR,1896243
2022,Bangalore,11113000900,P&M DG SETS,6045510.22
2022,Bangalore,11113000700,P&M COLD STORAGE\CONDENSING UN,5200013.5
2022,Bangalore,11113000500,P&M BOILER \ STEAM SYSTEM,4358199.64
2022,Bangalore,11113000305,SOFTWARE TALLY-FOOD TRUCK,17200
2022,Bangalore,11113000304,OFFICE EQUIPMENT-FOOD TRCUK,18900
2022,Bangalore,11113000303,KITCHEN EQUIPMENT-FOOD TRUCK,320600
2022,Bangalore,11113000302,GENERATOR SET-FOOD TRUCK,179989
2022,Bangalore,11113000301,FOOD TRUCK ASSET,878695
2022,Bangalore,11113000300,BUILDING,111139109
2022,Bangalore,11113000000,VEHICLE ACCOUNT,1061454
2022,Bangalore,11112000000,FURNITURE & FIXTURE,20499622.09
2022,Bangalore,11111001800,P & M ST PLANT,8769529
2022,Bangalore,11111001700,P&M TELEVISION,12956120.5
2022,Bangalore,11111001500,P&M MINIBAR,925161
2022,Bangalore,11111001400,P&M WATER FILTER,744121.11
2022,Bangalore,11111001300,P&M VOLTAGE STABLIZER,199388
2022,Bangalore,11111001200,P&M PUMPS,964552.4
2022,Bangalore,11111001100,P&M PLUMB & SANITATION,2045342
2022,Bangalore,11111001000,P&M OFFICE EQUIP,7784537.09
2022,Bangalore,11111000900,P&M MUSIC & SOUND SYS,13470102.5
2022,Bangalore,11111000800,P&M LAUNDRY EQUIP,16793276.7
2022,Bangalore,11111000700,P&M KITCHEN EQUIP,271399.95
2022,Bangalore,11111000600,P&M HOUSEKEEPING,3533390.06
2022,Bangalore,11111000500,P&M HEALTH CLUB,11024676.95
2022,Bangalore,11111000300,P&M ELECTRICAL,281500.31
2022,Bangalore,11111000200,P&M COMPUTER,9708265.22
2022,Bangalore,11111000100,P&M AC & REFG,34899.93
2022,Bangalore,11111000000,PLANT & MACHINERY,8669811
2022,Bangalore,124300132,TDS RECOVERABLE FY 22-23,5186276.66
2022,Bangalore,124300131,TCS RECOVERABLE FY 21-22,890.62
2022,Bangalore,124100101,SUNDRY CREDITORS ADVANCES,5935519.32
2023,Bangalore,11230001107,Acc dep - Computer,-8600982.154
2023,Bangalore,11230001106,Acc_Dep_Office equip,-7020701.26
2023,Bangalore,11230001105,Acc_Dep_Vehicle,-369119.8354
2023,Bangalore,11230001104,Acc_Dep_Furniture& Fixtures,-12546240.28
2023,Bangalore,11230001103,Acc_Dep_leasehold building,-26821105.76
2023,Bangalore,11230001102,Acc_Dep_intangible,-4564073.386
2023,Bangalore,11230001101,Acc_ Dep ROU,-68864886.09
2023,Bangalore,1.11E+11,S D WITH STAR DEN MEDIA,2500
2023,Bangalore,1.11E+11,S D WITH STAR DEN MEDIA,2500
2023,Bangalore,1.11E+11,S D WITH STAR DEN MEDIA,2500
2023,Bangalore,1.11E+11,S D WITH STAR DEN MEDIA,2500
2023,Bangalore,23200081180,TCS-E-COM FY 2021-22,13987.72
2023,Bangalore,23200081179,TCS-E-COM FY 2020-21,26299.77
2023,Bangalore,23200081177,TCS-E-COM FY 2019-20,180
2023,Bangalore,11760000003,INTEREST EXPENSE - IND AS 116,36284352
2023,Bangalore,11760000003,INTEREST EXPENSE - IND AS 116,36284352
2023,Bangalore,11760000003,INTEREST EXPENSE - IND AS 116,36284352
2023,Bangalore,11760000003,INTEREST EXPENSE - IND AS 116,36284352
2023,Bangalore,11760000002,DEPRECIATION - IND AS 116,22934021
2023,Bangalore,11760000000,DISCOUNTING INTEREST EXP INDAS,450606
2023,Bangalore,11760000000,DISCOUNTING INTEREST EXP INDAS,450606
2023,Bangalore,11760000000,DISCOUNTING INTEREST EXP INDAS,450606
2023,Bangalore,11760000000,DISCOUNTING INTEREST EXP INDAS,450606
2023,Bangalore,11750342209,MEAL RECOVERY-LL,12912.89
2023,Bangalore,11750342209,MEAL RECOVERY-LL,12912.89
2023,Bangalore,11750342209,MEAL RECOVERY-LL,12912.89
2023,Bangalore,11750342209,MEAL RECOVERY-LL,12912.89
2023,Bangalore,11750342103,CO'S CONT TO ESI-LL,491
2023,Bangalore,11750342002,BONUS-LL,1184
2023,Bangalore,11750342001,SALARY- LL,169996
2023,Bangalore,11750243825,PROFESSIONAL CHARGES-LL,240635
2023,Bangalore,11750243825,PROFESSIONAL CHARGES-LL,240635
2023,Bangalore,11750243825,PROFESSIONAL CHARGES-LL,240635
2023,Bangalore,11750243825,PROFESSIONAL CHARGES-LL,240635
2023,Bangalore,11750243824,POSTAGE&COURIER-LL,1298.3
2023,Bangalore,11750243824,POSTAGE&COURIER-LL,1298.3
2023,Bangalore,11750243824,POSTAGE&COURIER-LL,1298.3
2023,Bangalore,11750243824,POSTAGE&COURIER-LL,1298.3
2023,Bangalore,11750243823,TELEPHONE EXPENSES-LL,17917.97
2023,Bangalore,11750243822,PRINTING&STATIONARY-LL,45209.12
2023,Bangalore,11750243822,PRINTING&STATIONARY-LL,45209.12
2023,Bangalore,11750243822,PRINTING&STATIONARY-LL,45209.12
2023,Bangalore,11750243822,PRINTING&STATIONARY-LL,45209.12
2023,Bangalore,11750242105,ADMN CHARGES PF- HORTICULTURE,1694
2023,Bangalore,11750242105,ADMN CHARGES PF- HORTICULTURE,1694
2023,Bangalore,11750242105,ADMN CHARGES PF- HORTICULTURE,1694
2023,Bangalore,11750242105,ADMN CHARGES PF- HORTICULTURE,1694
2023,Bangalore,11750242104,CO'S CONT TO EDLI- HORTICULTUR,1688
2023,Bangalore,11750242104,CO'S CONT TO EDLI- HORTICULTUR,1688
2023,Bangalore,11750242104,CO'S CONT TO EDLI- HORTICULTUR,1688
2023,Bangalore,11750242104,CO'S CONT TO EDLI- HORTICULTUR,1688
2023,Bangalore,11750242103,CO'S CONT TO ESI- HORTICULTURE,13217
2023,Bangalore,11750242103,CO'S CONT TO ESI- HORTICULTURE,13217
2023,Bangalore,11750242103,CO'S CONT TO ESI- HORTICULTURE,13217
2023,Bangalore,11750242103,CO'S CONT TO ESI- HORTICULTURE,13217
2023,Bangalore,11750242102,CO'S CONT TO EPS- HORTICULTURE,12420
2023,Bangalore,11750242102,CO'S CONT TO EPS- HORTICULTURE,12420
2023,Bangalore,11750242102,CO'S CONT TO EPS- HORTICULTURE,12420
2023,Bangalore,11750242102,CO'S CONT TO EPS- HORTICULTURE,12420
2023,Bangalore,11750242101,CO'S CONT TO EPF- HORTICULTURE,28207
2023,Bangalore,11750242101,CO'S CONT TO EPF- HORTICULTURE,28207
2023,Bangalore,11750242101,CO'S CONT TO EPF- HORTICULTURE,28207
2023,Bangalore,11750242101,CO'S CONT TO EPF- HORTICULTURE,28207
2023,Bangalore,11750242002,BONUS- HORTICULTURE,31568.01
2023,Bangalore,11750242002,BONUS- HORTICULTURE,31568.01
2023,Bangalore,11750242002,BONUS- HORTICULTURE,31568.01
2023,Bangalore,11750242002,BONUS- HORTICULTURE,31568.01
2023,Bangalore,11750242001,SALARY- HORTICULTURE,405944
2023,Bangalore,11750241011,EMP MEAL- HORTICULTURE,23778.46
2023,Bangalore,11750241011,EMP MEAL- HORTICULTURE,23778.46
2023,Bangalore,11750241011,EMP MEAL- HORTICULTURE,23778.46
2023,Bangalore,11750241011,EMP MEAL- HORTICULTURE,23778.46
2023,Bangalore,11750143807,R&M TELEPHONE,3450
2023,Bangalore,11750143807,R&M TELEPHONE,3450
2023,Bangalore,11750143807,R&M TELEPHONE,3450
2023,Bangalore,11750143807,R&M TELEPHONE,3450
2023,Bangalore,11750143801,LOCAL CONVEYANCE-ENGG,450
2023,Bangalore,11750143660,PROFESSIONAL CHARGES-ENGG,165509.82
2023,Bangalore,11750143660,PROFESSIONAL CHARGES-ENGG,165509.82
2023,Bangalore,11750143660,PROFESSIONAL CHARGES-ENGG,165509.82
2023,Bangalore,11750143660,PROFESSIONAL CHARGES-ENGG,165509.82
2023,Bangalore,11750143610,PRINTING & STATIONARY-ENGG,8472.53
2023,Bangalore,11750143610,PRINTING & STATIONARY-ENGG,8472.53
2023,Bangalore,11750143610,PRINTING & STATIONARY-ENGG,8472.53
2023,Bangalore,11750143610,PRINTING & STATIONARY-ENGG,8472.53
2023,Bangalore,11750143600,TELEPHONE EXPENSE-ENGG,31074.44
2023,Bangalore,11750143600,TELEPHONE EXPENSE-ENGG,31074.44
2023,Bangalore,11750143600,TELEPHONE EXPENSE-ENGG,31074.44
2023,Bangalore,11750143600,TELEPHONE EXPENSE-ENGG,31074.44
2023,Bangalore,11750143551,RATES & TAXES -ENGG,446963.8
2023,Bangalore,11750143476,R&M SWIMMING POOL,-153530
2023,Bangalore,11750143476,R&M SWIMMING POOL,-153530
2023,Bangalore,11750143476,R&M SWIMMING POOL,-153530
2023,Bangalore,11750143476,R&M SWIMMING POOL,-153530
2023,Bangalore,11750143475,R&M GENSET,-4600
2023,Bangalore,11750143470,R&M HEALTH CLUB,-122795
2023,Bangalore,11750143410,R&M BOILER,-56833
2023,Bangalore,11750143406,R&M OTHERS,791246.58
2023,Bangalore,11750143403,R&M KITCHEN EQUIPMENT,79251.69
2023,Bangalore,11750143401,R&M FURNITURE/FIX,206583.9
2023,Bangalore,11750143308,R&M COMPUTER,18741
2023,Bangalore,11750143307,R&M TV & MUSIC-ENGG,54808.64
2023,Bangalore,11750143307,R&M TV & MUSIC-ENGG,54808.64
2023,Bangalore,11750143307,R&M TV & MUSIC-ENGG,54808.64
2023,Bangalore,11750143307,R&M TV & MUSIC-ENGG,54808.64
2023,Bangalore,11750143305,R&M OFFICE EQUIP,282719.27
2023,Bangalore,11750143304,R&M MECHANICAL-ENGG,24226
2023,Bangalore,11750143303,R&M LAUNDRY-ENGG,-46084
2023,Bangalore,11750143302,R&M ELECTRICAL,89810.16
2023,Bangalore,11750143301,R&M AC/REFERIGERATION,200709.47
2023,Bangalore,11750143300,R&M PLANT& MACHINERY,19000
2023,Bangalore,11750143204,R&M ELEVATOR,1481106.62
2023,Bangalore,11750143203,R&M BUILDING,1853762.71
2023,Bangalore,11750143203,R&M BUILDING,1853762.71
2023,Bangalore,11750143203,R&M BUILDING,1853762.71
2023,Bangalore,11750143203,R&M BUILDING,1853762.71
2023,Bangalore,11750143201,R&M FIRE/SAFETY,114395.84
2023,Bangalore,11750143004,WATER,839979
2023,Bangalore,11750143003,FUEL & STEAM,4189513
2023,Bangalore,11750143002,ELECTRICITY,18884783
2023,Bangalore,11750142203,GRATUITY- ENG,-24247.04
2023,Bangalore,11750142105,ADMN CHARGES PF- ENG,10779
2023,Bangalore,11750142104,CO'S CONT TO EDLI- ENG,10269
2023,Bangalore,11750142103,CO'S CONT TO ESI- ENG,61894
2023,Bangalore,11750142103,CO'S CONT TO ESI- ENG,61894
2023,Bangalore,11750142103,CO'S CONT TO ESI- ENG,61894
2023,Bangalore,11750142103,CO'S CONT TO ESI- ENG,61894
2023,Bangalore,11750142102,CO'S CONT TO EPS- ENG,87487
2023,Bangalore,11750142101,CO'S CONT TO EPF- ENG,171190
